"Name","Rarity","Level","Price"
Knight Captain's Lance,Uncommon,"13","3,000 gp"
Magic Wand (6th-Level Spell),Common,"13","3,000 gp"
Medusa's Scream,Common,"13","3,000 gp"
Pistol of Wonder,Rare,"13","3,000 gp"
Psychic Brigandine,Uncommon,"13","3,000 gp"
Rock-Braced,Rare,"13","3,000 gp"
Sandstorm Top,Rare,"13","3,000 gp"
Scope of Truth,Common,"13","3,000 gp"
Screech Shooter (Greater),Uncommon,"13","3,000 gp"
Sonic Tuning Mace (Greater),Common,"13","3,000 gp"
Sturdy Shield (Greater),Common,"13","3,000 gp"
Vampiric Scythe,Uncommon,"13","3,000 gp"
Wand of Continuation (5th-Level Spell),Common,"13","3,000 gp"
Wand of Manifold Missiles (5th-Level Spell),Common,"13","3,000 gp"
Wand of Overflowing Life (5th-Level Spell),Common,"13","3,000 gp"
Wand of Thundering Echoes (5th-Level),Uncommon,"13","3,000 gp"
Sky Chariot, Heavy,Uncommon,"13","9,000 gp"
Addiction Suppressant (Major),Rare,"14","500 gp"
Moderate Swapping Stone,Uncommon,"14","600 gp"
Brewer's Regret (Greater),Uncommon,"14","625 gp"
Death Knell Powder,Uncommon,"14","625 gp"
Winterstep Elixir (Greater),Uncommon,"14","640 gp"
Impact Foam Chassis (Major),Uncommon,"14","650 gp"
Liar's Demise,Uncommon,"14","650 gp"
Antidote (Major),Common,"14","675 gp"
Antiplague (Major),Common,"14","675 gp"
Bomber's Eye Elixir (Greater),Common,"14","700 gp"
Chopping Evisceration Snare,Uncommon,"14","700 gp"
Grinning Pugwampi,Uncommon,"14","700 gp"
Red-Rib Gill Mask (Greater),Rare,"14","700 gp"
Rending Snare,Uncommon,"14","700 gp"
Shrapnel Snare,Uncommon,"14","700 gp"
Malleable Mixture (Greater),Uncommon,"14","750 gp"
Noxious Incense (Greater),Common,"14","750 gp"
Starshot Arrow (Greater),Rare,"14","800 gp"
Potion of Resistance (Greater),Common,"14","850 gp"
Viper's Fang,Common,"14","850 gp"
Dazing Coil,Common,"14","900 gp"
Dreaming Round,Uncommon,"14","900 gp"
Engulfing Snare,Common,"14","900 gp"
Ghost Ammunition,Common,"14","900 gp"
Iron Cudgel,Common,"14","900 gp"
Ruby String,Rare,"14","900 gp"
Vapor Sphere,Common,"14","900 gp"
Resilient (Greater),Common,"14","3,440 gp"
Midday Lantern (Greater),Uncommon,"14","3,700 gp"
Twilight Lantern (Greater),Uncommon,"14","3,700 gp"
Sealing Chest (Major),Uncommon,"14","3,750 gp"
Soaring,Common,"14","3,750 gp"
Crystal Ball (Clear Quartz),Uncommon,"14","3,800 gp"
Primeval Mistletoe (Greater),Common,"14","3,900 gp"
Bracers of Armor II,Common,"14","4,000 gp"
Deepdread Claw,Rare,"14","4,000 gp"
Endless Grimoire (Major),Common,"14","4,000 gp"
Exploration Lens (Searching),Uncommon,"14","4,000 gp"
Eye of the Unseen (Greater),Common,"14","4,000 gp"
Glaive of the Artist,Uncommon,"14","4,000 gp"
Pactmaster's Grace,Uncommon,"14","4,000 gp"
Poisoner's Staff (Major),Uncommon,"14","4,000 gp"
Staff of Abjuration (Major),Common,"14","4,000 gp"
Staff of Conjuration (Major),Common,"14","4,000 gp"
Staff of Divination (Major),Common,"14","4,000 gp"
Staff of Enchantment (Major),Uncommon,"14","4,000 gp"
Staff of Evocation (Major),Common,"14","4,000 gp"
Staff of Illusion (Major),Common,"14","4,000 gp"
Staff of Nature's Vengeance (Greater),Common,"14","4,000 gp"
Staff of Necromancy (Major),Common,"14","4,000 gp"
Staff of Transmutation (Major),Common,"14","4,000 gp"
Storm Flash,Common,"14","4,000 gp"
Staff of Providence (Major),Common,"14","4,100 gp"
Memory Palace,Uncommon,"14","4,200 gp"
Boots of Bounding (Greater),Common,"14","4,250 gp"
Horseshoes of Speed (Greater),Common,"14","4,250 gp"
Wind-Catcher (Greater),Uncommon,"14","4,250 gp"
Disrupting (Greater),Uncommon,"14","4,300 gp"
Rod of Negation,Common,"14","4,300 gp"
Hardened Harrow Deck,Rare,"14","4,350 gp"
Ouroboros Flail,Common,"14","4,400 gp"
Ring of Energy Resistance (Major),Common,"14","4,400 gp"
Storm Chair,Rare,"14","4,400 gp"
Breath Blaster (Greater),Uncommon,"14","4,500 gp"
Brilliant Rapier,Uncommon,"14","4,500 gp"
Deflecting Branch,Uncommon,"14","4,500 gp"
Dragon's Breath (6th-Level Spell),Uncommon,"14","4,500 gp"
Glorious Plate,Rare,"14","4,500 gp"
Holy Avenger,Uncommon,"14","4,500 gp"
Magic Armor (+2 Greater Resilient),Common,"14","4,500 gp"
Ring of Wizardry (Type IV),Uncommon,"14","4,500 gp"
Singing Shortbow,Common,"14","4,500 gp"
Skyrider Sword,Uncommon,"14","4,500 gp"
Wand of Crackling Lightning (6th-Level Spell),Common,"14","4,500 gp"
Wand of Noisome Acid (6th-Level Spell),Uncommon,"14","4,500 gp"
Wand of Teeming Ghosts (6th-Level Spell),Uncommon,"14","4,500 gp"
Wand of the Snowfields (5th-Level Spell),Common,"14","4,500 gp"
Wand of Widening (6th-Level Spell),Common,"14","4,500 gp"
Undead Compendium,Uncommon,"14","6,300 gp"
Steam Giant,Rare,"14","12,500 gp"
Ambling Surveyor,Rare,"14","13,000 gp"
Animate Dreamer,Rare,"15","0"
Hyldarf's Fang,Unique,"15","0"
Infernal Health,Rare,"15","0"
Mountebank's Passage,Unique,"15","0"
Bravo's Brew (Greater),Common,"15","700 gp"
Sea Touch Elixir (Greater),Common,"15","920 gp"
Stone Body Mutagen (Greater),Uncommon,"15","920 gp"
Dragon Bile,Common,"15","925 gp"
Mindfog Mist,Common,"15","1,000 gp"
Potion of Flying (Greater),Common,"15","1,000 gp"
Azure Worm Repellent,Uncommon,"15","1,100 gp"
Lifeblight Residue,Uncommon,"15","1,100 gp"
Big Rock Bullet (Major),Uncommon,"15","1,150 gp"
Firestarter Pellets (Major),Common,"15","1,200 gp"
Garrote Bolt,Uncommon,"15","1,200 gp"
Indomitable Keepsake (Major),Common,"15","1,200 gp"
Obfuscation Oil,Common,"15","1,200 gp"
Transposition Ammunition (Greater),Uncommon,"15","1,250 gp"
8th-Level Scroll,Common,"15","1,300 gp"
Cold Comfort (Greater),Uncommon,"15","1,300 gp"
Disintegration Bolt,Uncommon,"15","1,300 gp"
Elixir of Life (Major),Common,"15","1,300 gp"
Potion of Annulment (Moderate),Rare,"15","1,300 gp"
Spellstrike Ammunition (Type VII),Common,"15","1,300 gp"
Stone Bullet,Common,"15","1,300 gp"
Demilich Eye Gem,Rare,"15","3,000 gp (can't be crafted)"
Necklace of Fireballs VI,Common,"15","4,200 gp"
Cold Iron Object (High-Grade),Common,"15","4,500 gp (per Bulk)"
Silver Object (High-Grade),Common,"15","4,500 gp (per Bulk)"
Cold Iron Buckler (High-Grade),Common,"15","5,000 gp"
Inubrix Buckler (High-Grade),Rare,"15","5,000 gp"
Silver Buckler (High-Grade),Common,"15","5,000 gp"
Heedless Spurs,Rare,"15","5,200 gp"
Cold Iron Shield (High-Grade),Common,"15","5,500 gp"
Darkvision Scope (Greater),Common,"15","5,500 gp"
Inubrix Shield (High-Grade),Rare,"15","5,500 gp"
Silver Shield (High-Grade),Common,"15","5,500 gp"
Staff-Storing Shield (Major),Common,"15","5,500 gp"
True Name Amulet (Greater),Rare,"15","5,500 gp"
Victory Plate (Greater),Uncommon,"15","5,500 gp"
Radiant Lance,Uncommon,"15","5,750 gp"
Dragonscale Amulet,Rare,"15","5,800 gp"
Arctic Vigor (Greater),Uncommon,"15","6,000 gp"
Busine of Divine Reinforcement,Uncommon,"15","6,000 gp"
Fanged (Major),Uncommon,"15","6,000 gp"
Folding Boat (Greater),Uncommon,"15","6,000 gp"
Reforging Shield,Rare,"15","6,000 gp"
Silkspinner's Shield,Uncommon,"15","6,000 gp"
Steamflight Pack,Rare,"15","6,000 gp"
Wondrous Figurine (Obsidian Steed),Uncommon,"15","6,000 gp"
Stampede Medallion (Greater),Common,"15","6,200 gp"
Blade of the Rabbit Prince,Rare,"15","6,250 gp"
Buzzsaw Axe (Greater),Common,"15","6,250 gp"
Whistle of Calling,Uncommon,"15","6,300 gp"
Antimagic,Uncommon,"15","6,500 gp"
Blade of the Black Sovereign,Unique,"15","6,500 gp"
Corrosive (Greater),Common,"15","6,500 gp"
Earthglide Cloak,Common,"15","6,500 gp"
Etheric Essence Disruptor (Major),Uncommon,"15","6,500 gp"
Flaming (Greater),Common,"15","6,500 gp"
Frost (Greater),Common,"15","6,500 gp"
Godsbreath Bow,Rare,"15","6,500 gp"
Golden Blade of Mzali,Rare,"15","6,500 gp"
Lini's Leafstick,Unique,"15","6,500 gp"
Magic Wand (7th-Level Spell),Common,"15","6,500 gp"
Material Essence Disruptor (Major),Uncommon,"15","6,500 gp"
Petrification Cannon,Uncommon,"15","6,500 gp"
Plate Armor of the Deep,Uncommon,"15","6,500 gp"
Robe of the Archmagi,Uncommon,"15","6,500 gp"
Shock (Greater),Common,"15","6,500 gp"
Spider Gun (Major),Uncommon,"15","6,500 gp"
Staff of Nature's Cunning (Major),Common,"15","6,500 gp"
Thundering (Greater),Common,"15","6,500 gp"
Wand of Continuation (6th-Level Spell),Common,"15","6,500 gp"
Wand of Overflowing Life (6th-Level Spell),Common,"15","6,500 gp"
Wand of Spiritual Warfare (6th-Level),Uncommon,"15","6,500 gp"
Wand of Thundering Echoes (6th-Level),Uncommon,"15","6,500 gp"
Crystal Ball (Selenite),Uncommon,"15","7,000 gp"
Fungal Armor,Rare,"15","7,200 gp"
Ancestral Echoing,Rare,"15","9,500 gp"
Sand Racer,Uncommon,"15","18,500 gp"
Titanic Stomper,Rare,"15","19,000 gp"
Rowan Rifle,Unique,"16","0"
Vermin Repellent Agent (Major),Uncommon,"16","1,350 gp"
Nightmare Vapor,Common,"16","1,400 gp"
Oil of Object Animation (Greater),Uncommon,"16","1,400 gp"
Salamander Elixir (Greater),Common,"16","1,400 gp"
Weeping Midnight,Uncommon,"16","1,400 gp"
Winter Wolf Elixir (Greater),Common,"16","1,400 gp"
Cerulean Scourge,Common,"16","1,450 gp"
Brimstone Fumes,Common,"16","1,500 gp"
Camp Shroud (Major),Uncommon,"16","1,500 gp"
Dust of Corpse Animation (Greater),Uncommon,"16","1,500 gp"
Flare Beacon (Major),Uncommon,"16","1,500 gp"
Frenzy Oil,Uncommon,"16","1,500 gp"
Hail of Arrows Snare,Common,"16","1,500 gp"
Omnidirectional Spear Snare,Common,"16","1,500 gp"
Truesight Potion,Common,"16","1,500 gp"
Sniper's Bead (Major),Common,"16","1,600 gp"
Repulsion Resin,Uncommon,"16","1,650 gp"
Cold Iron Blanch (Greater),Uncommon,"16","1,700 gp"
Flame Navette,Common,"16","1,800 gp"
Ghost Dust,Common,"16","1,800 gp"
Potion of Stable Form (Greater),Common,"16","1,800 gp"
Tusk and Fang Chain,Uncommon,"16","1,800 gp"
Stormbreaker Fulu,Uncommon,"16","1,900 gp"
Apricot of Bestial Might,Uncommon,"16","2,000 gp"
Candle of Invocation,Uncommon,"16","2,000 gp"
Eagle-Eye Elixir (Major),Common,"16","2,000 gp"
Golden-Cased Bullet (Major),Uncommon,"16","2,000 gp"
Magnetic Suit (Major),Common,"16","2,000 gp"
Sisterstone Object (High-Grade),Rare,"16","5,500 gp (per Bulk)"
Adamantine Object (High-Grade),Uncommon,"16","6,000 gp (per Bulk)"
Darkwood Object (High-Grade),Uncommon,"16","6,000 gp (per Bulk)"
Dragonhide Object (High-Grade),Uncommon,"16","6,000 gp (per Bulk)"
Mithral Object (High-Grade),Uncommon,"16","6,000 gp (per Bulk)"
Siccatite Object (High-Grade),Rare,"16","6,000 gp (per Bulk)"
Waffle Iron (High-Grade Mithral),Uncommon,"16","6,005 gp"
Inubrix Object (High-Grade),Rare,"16","6,500 gp (per Bulk)"
Djezet Alloy Object (High-Grade),Rare,"16","7,000 gp (per Bulk)"
Noqual Object (High-Grade),Rare,"16","7,000 gp (per Bulk)"
Abysium Object (High-Grade),Rare,"16","7,500 gp (per Bulk)"
Crystal Ball (Moonstone),Uncommon,"16","7,500 gp"
Peachwood Object (High-Grade),Uncommon,"16","7,500 gp (per Bulk)"
Abysium Buckler (High-Grade),Rare,"16","8,000 gp"
Adamantine Buckler (High-Grade),Uncommon,"16","8,000 gp"
Alluring Scarf (Major),Uncommon,"16","8,000 gp"
Darkwood Buckler (High-Grade),Uncommon,"16","8,000 gp"
Djezet Buckler (High-Grade),Rare,"16","8,000 gp"
Dragonhide Buckler (High-Grade),Uncommon,"16","8,000 gp"
Grimoire of Unknown Necessities,Unique,"16","8,000 gp"
Mithral Buckler (High-Grade),Uncommon,"16","8,000 gp"
Nethysian Bulwark,Uncommon,"16","8,000 gp"
Siccatite Buckler (High-Grade),Rare,"16","8,000 gp"
Bloodthirsty,Uncommon,"16","8,500 gp"
Talisman Cord (Greater),Uncommon,"16","8,500 gp"
Wovenwood Shield (Major),Uncommon,"16","8,500 gp"
Abysium Shield (High-Grade),Rare,"16","8,800 gp"
Adamantine Shield (High-Grade),Uncommon,"16","8,800 gp"
Darkwood Shield (High-Grade),Uncommon,"16","8,800 gp"
Djezet Shield (High-Grade),Rare,"16","8,800 gp"
Dragonhide Shield (High-Grade),Uncommon,"16","8,800 gp"
Mithral Shield (High-Grade),Uncommon,"16","8,800 gp"
Siccatite Shield (High-Grade),Rare,"16","8,800 gp"
Weapon Potency (+3),Common,"16","8,935 gp"
Armor of the Holy Warrior,Rare,"16","9,000 gp"
Cold Iron Weapon (High-Grade),Common,"16","9,000 gp (+900 gp per Bulk)"
Floating Shield (Greater),Uncommon,"16","9,000 gp"
Medusa's Scream (Greater),Common,"16","9,000 gp"
Silver Weapon (High-Grade),Common,"16","9,000 gp (+900 gp per Bulk)"
Slick (Major),Common,"16","9,000 gp"
Staff of Final Rest (Major),Uncommon,"16","9,000 gp"
Staff of Healing (True),Common,"16","9,200 gp"
Instant Fortress,Uncommon,"16","9,300 gp"
Dinosaur Boots (Greater),Uncommon,"16","9,500 gp"
Miogimo's Mask,Unique,"16","9,500 gp"
Staff of the Black Desert (Greater),Uncommon,"16","9,500 gp"
Aeon Stone (Orange Prism),Uncommon,"16","9,750 gp"
Crown of the Fire Eater (Major),Uncommon,"16","10,000 gp"
Dragonplate,Uncommon,"16","10,000 gp"
Dragon's Breath (7th-Level Spell),Uncommon,"16","10,000 gp"
Frost Brand,Common,"16","10,000 gp"
Guiding Chisel,Unique,"16","10,000 gp"
Handwraps of Mighty Blows (+3 Greater Striking),Common,"16","10,000 gp"
Headbands of Translocation,Uncommon,"16","10,000 gp"
Magic Weapon (+3 Greater Striking),Common,"16","10,000 gp"
Mountain to the Sky,Unique,"16","10,000 gp"
Pocket Gala,Uncommon,"16","10,000 gp"
Speed,Rare,"16","10,000 gp"
Staff of Impossible Visions (Major),Uncommon,"16","10,000 gp"
Staff of Power,Rare,"16","10,000 gp"
Staff of the Desert Winds (Major),Common,"16","10,000 gp"
Sturdy Shield (Major),Common,"16","10,000 gp"
Wand of Slaying (7th-Level Spell),Common,"16","10,000 gp"
Wand of Smoldering Fireballs (7th-Level Spell),Common,"16","10,000 gp"
Wand of Teeming Ghosts (7th-Level Spell),Uncommon,"16","10,000 gp"
Wand of Widening (7th-Level Spell),Common,"16","10,000 gp"
Darkwood Tower Shield (High-Grade),Uncommon,"16","11,200 gp"
Battery Tower,Rare,"16","30,000 gp"
Clockwork Castle,Rare,"16","30,000 gp"
Helepolis,Rare,"16","30,000 gp"
Stone of Unrivaled Skill,Rare,"17","0"
Hemlock,Common,"17","2,250 gp"
Awakened Metal Shot (Awakened Cold Iron Shot),Uncommon,"17","2,300 gp"
Awakened Metal Shot (Awakened Silver Shot),Uncommon,"17","2,300 gp"
Dispelling Sliver,Common,"17","2,400 gp"
Acid Flask (Major),Common,"17","2,500 gp"
Alchemist's Fire (Major),Common,"17","2,500 gp"
Blight Bomb (Major),Common,"17","2,500 gp"
Bottled Lightning (Major),Common,"17","2,500 gp"
Cryomister (Major),Uncommon,"17","2,500 gp"
Fire and Iceberg (Major),Uncommon,"17","2,500 gp"
Frost Vial (Major),Common,"17","2,500 gp"
Ghost Charge (Major),Common,"17","2,500 gp"
Green Gut,Uncommon,"17","2,500 gp"
Impossible Cake (Major),Uncommon,"17","2,500 gp"
Mud Bomb (Major),Uncommon,"17","2,500 gp"
Necrotic Bomb (Major),Common,"17","2,500 gp"
Pernicious Spore Bomb (Major),Uncommon,"17","2,500 gp"
Peshspine Grenade (Major),Uncommon,"17","2,500 gp"
Redpitch Bomb (Major),Rare,"17","2,500 gp"
Sixfingers Elixir (Greater),Uncommon,"17","2,500 gp"
Spiderfoot Brew (Major),Uncommon,"17","2,500 gp"
Star Grenade (Major),Uncommon,"17","2,500 gp"
Tallow Bomb (Major),Uncommon,"17","2,500 gp"
Tanglefoot Bag (Major),Common,"17","2,500 gp"
Thunderstone (Major),Common,"17","2,500 gp"
Twigjack Sack (Major),Uncommon,"17","2,500 gp"
Water Bomb (Major),Uncommon,"17","2,500 gp"
Blast Boots (Major),Uncommon,"17","2,750 gp"
Junk Bomb (Major),Uncommon,"17","2,750 gp"
Pressure Bomb (Major),Uncommon,"17","2,750 gp"
Sulfur Bomb (Major),Uncommon,"17","2,750 gp"
9th-Level Scroll,Common,"17","3,000 gp"
Alignment Ampoule (Major),Uncommon,"17","3,000 gp"
Bestial Mutagen (Major),Common,"17","3,000 gp"
Celestial Peach (Rejuventation),Rare,"17","3,000 gp"
Cognitive Mutagen (Major),Common,"17","3,000 gp"
Dragon's Breath Potion (Wyrm),Common,"17","3,000 gp"
Drakeheart Mutagen (Major),Common,"17","3,000 gp"
Dread Ampoule (Major),Common,"17","3,000 gp"
Energy Mutagen (Major),Uncommon,"17","3,000 gp"
Greater Swapping Stone,Uncommon,"17","3,000 gp"
Juggernaut Mutagen (Major),Common,"17","3,000 gp"
Meteor Shot (Major),Uncommon,"17","3,000 gp"
Quicksilver Mutagen (Major),Common,"17","3,000 gp"
Serene Mutagen (Major),Common,"17","3,000 gp"
Silvertongue Mutagen (Major),Common,"17","3,000 gp"
Spellstrike Ammunition (Type VIII),Common,"17","3,000 gp"
Vexing Vapor (Major),Uncommon,"17","3,000 gp"
War Blood Mutagen (Major),Uncommon,"17","3,000 gp"
Lock (Superior),Common,"17","4,500 gp"
Manacles (Superior),Common,"17","5,000 gp"
Handcuffs (Superior),Uncommon,"17","6,000 gp"
Sovereign Steel Object (High-Grade),Rare,"17","8,000 gp (per Bulk)"
Warpglass Item (High-Grade),Rare,"17","8,000 gp (per Bulk)"
Necklace of Fireballs VII,Common,"17","9,600 gp"
Orichalcum Object (High-Grade),Rare,"17","10,000 gp (per Bulk)"
Orichalcum Buckler (High-Grade),Rare,"17","12,000 gp"
Brooch of Inspiration (Major),Uncommon,"17","12,500 gp"
Crystal Ball (Peridot),Uncommon,"17","12,500 gp"
Stanching (True),Uncommon,"17","12,500 gp"
Impenetrable Scale,Uncommon,"17","12,800 gp"
Armbands of Athleticism (Greater),Common,"17","13,000 gp"
Cauldron of Nightmares,Rare,"17","13,000 gp"
Cloak of the Bat (Greater),Common,"17","13,000 gp"
Clockwork Helm,Rare,"17","13,000 gp"
Gearblade,Rare,"17","13,000 gp"
Phylactery of Faithfulness (Greater),Common,"17","13,000 gp"
Robe of Eyes,Uncommon,"17","13,000 gp"
Wyrm Drinker,Unique,"17","13,000 gp"
Orichalcum Shield (High-Grade),Rare,"17","13,200 gp"
Adamantine Weapon (High-Grade),Uncommon,"17","13,500 gp (+1,350 gp per Bulk)"
Darkwood Weapon (High-Grade),Uncommon,"17","13,500 gp (+1,350 gp per Bulk)"
Ethereal,Uncommon,"17","13,500 gp"
Insistent Door Knocker (Major),Common,"17","13,500 gp"
Inubrix Weapon (High-Grade),Rare,"17","13,500 gp (+1,350 gp per Bulk)"
Messenger's Ring (Greater),Common,"17","13,500 gp"
Mithral Weapon (High-Grade),Uncommon,"17","13,500 gp (+1,350 gp per Bulk)"
Queasy Lantern (Greater),Uncommon,"17","13,500 gp"
Flame Tongue (Greater),Common,"17","13,800 gp"
Daredevil Boots (Greater),Common,"17","14,000 gp"
Jerkin of Liberation,Uncommon,"17","14,000 gp"
Noqual Buckler (High-Grade),Rare,"17","14,000 gp"
Prismatic Plate,Uncommon,"17","14,000 gp"
Shadow (Major),Common,"17","14,000 gp"
Warpglass Weapon (High-Grade),Rare,"17","14,000 gp (+ 1,400 gp per Bulk)"
Codebreaker's Parchment (Major),Common,"17","14,500 gp"
Cursebreak Bulwark,Uncommon,"17","14,500 gp"
Voyager's Pack,Uncommon,"17","14,800 gp"
Alchemist Goggles (Major),Common,"17","15,000 gp"
Anklets of Alacrity,Common,"17","15,000 gp"
Belt of Giant Strength,Common,"17","15,000 gp"
Belt of Regeneration,Common,"17","15,000 gp"
Celestial Peachwood Sword,Rare,"17","15,000 gp"
Circlet of Persuasion,Common,"17","15,000 gp"
Diadem of Intellect,Common,"17","15,000 gp"
Dread Blindfold,Common,"17","15,000 gp"
Headband of Inspired Wisdom,Common,"17","15,000 gp"
Impactful (Greater),Common,"17","15,000 gp"
Luck Blade,Rare,"17","15,000 gp"
Magic Wand (8th-Level Spell),Common,"17","15,000 gp"
Ouroboros Flail (Greater),Common,"17","15,000 gp"
Screech Shooter (Major),Uncommon,"17","15,000 gp"
Siccatite Weapon (High-Grade),Rare,"17","15,000 gp (+1,500 gp per Bulk)"
Spellcutter,Unique,"17","15,000 gp"
Tentacle Cannon (Major),Uncommon,"17","15,000 gp"
Vorpal,Rare,"17","15,000 gp"
Wand of Continuation (7th-Level Spell),Common,"17","15,000 gp"
Wand of Manifold Missiles (7th-Level Spell),Common,"17","15,000 gp"
Wand of Overflowing Life (7th-Level Spell),Common,"17","15,000 gp"
Wand of Thundering Echoes (7th-Level),Uncommon,"17","15,000 gp"
Noqual Shield (High-Grade),Rare,"17","15,400 gp"
Magnetite Scope (Greater),Common,"17","16,000 gp"
Magnifying Scope (Major),Common,"17","16,000 gp"
Cloak of Repute (Major),Common,"17","21,750 gp"
Unmemorable Mantle (Major),Common,"17","21,750 gp"
Vonthos's Golden Bridge,Unique,"17","50,000 gp"
Genius Diadem,Rare,"18","0"
Focus Cathartic (Major),Common,"18","3,250 gp"
Sinew-Shock Serum (Major),Common,"18","3,250 gp"
Universal Solvent (Major),Common,"18","3,250 gp"
Awakened Metal Shot (Awakened Adamantine Shot),Uncommon,"18","3,500 gp"
Avalanche of Stones Snare,Uncommon,"18","3,750 gp"
Crystal Shards (Major),Common,"18","4,000 gp"
Explosive Mine (Major),Uncommon,"18","4,000 gp"
King's Sleep,Common,"18","4,000 gp"
Potion of Undetectability,Common,"18","4,400 gp"
Bottled Sunlight (Major),Common,"18","4,500 gp"
Clockwork Rejuvenator,Rare,"18","4,500 gp"
Crimson Worm Repellent,Uncommon,"18","4,500 gp"
Applereed Mutagen (Greater),Rare,"18","5,000 gp"
Healing Potion (Major),Common,"18","5,000 gp"
Oil of Unlife (Major),Common,"18","5,000 gp"
Potion of Retaliation (Major),Common,"18","5,000 gp"
Sun Orchid Poultice,Rare,"18","5,000 gp"
Vaccine (Major),Rare,"18","5,000 gp"
Grisantian Hide Object (High-Grade),Rare,"18","12,000 gp (per Bulk)"
Inubrix Armor (High-Grade),Rare,"18","18,000 gp (+1,800 gp per Bulk)"
Reflecting Shield,Uncommon,"18","18,000 gp"
Midday Lantern (Major),Uncommon,"18","18,750 gp"
Twilight Lantern (Major),Uncommon,"18","18,750 gp"
Inexplicable Apparatus,Common,"18","19,000 gp"
Maestro's Instrument (Greater),Common,"18","19,000 gp"
Marvelous Medicines (Greater),Common,"18","19,000 gp"
Nosoi Charm (Greater),Rare,"18","19,000 gp"
Peachwood Weapon (High-Grade),Uncommon,"18","19,000 gp (+1,900 gp per Bulk)"
Thurible of Revelation (Greater),Common,"18","19,000 gp"
Sisterstone Armor (High-Grade),Rare,"18","19,500 gp (plus 1,950 gp per Bulk)"
Blade of Four Energies (Greater),Common,"18","20,000 gp"
Clockwork Cloak,Uncommon,"18","20,000 gp"
Cold Iron Armor (High-Grade),Common,"18","20,000 gp (+2,000 gp per Bulk)"
Goggles of Night (Major),Common,"18","20,000 gp"
Silver Armor (High-Grade),Common,"18","20,000 gp (+2,000 gp per Bulk)"
Armor Potency (+3),Common,"18","20,560 gp"
Dread (Greater),Uncommon,"18","21,000 gp"
Ring of Maniacal Devices (Greater),Common,"18","21,000 gp"
Stampede Medallion (Major),Common,"18","21,000 gp"
Storm Flash (Greater),Common,"18","21,000 gp"
Anchoring (Greater),Uncommon,"18","22,000 gp"
Breastplate of Command (Greater),Common,"18","22,000 gp"
Cape of the Open Sky,Rare,"18","22,000 gp"
Djezet Weapon (High-Grade),Rare,"18","22,000 gp (+2,200 gp per Bulk)"
Mantle of the Grogrisant,Unique,"18","22,000 gp"
Possibility Tome,Common,"18","22,000 gp"
Orichalcum Weapon (High-Grade),Rare,"18","22,500 gp (+ 2,250 gp per Bulk)"
Singing Shortbow (Greater),Common,"18","22,500 gp"
Endless Grimoire (True),Common,"18","23,000 gp"
Life's Last Breath,Unique,"18","23,500 gp"
Abysium Weapon (High-Grade),Rare,"18","24,000 gp (+2,400 gp per Bulk)"
Archivist's Gaze,Common,"18","24,000 gp"
Breath Blaster (Major),Uncommon,"18","24,000 gp"
Brilliant (Greater),Common,"18","24,000 gp"
Dragon's Breath (8th-Level Spell),Uncommon,"18","24,000 gp"
Emberheart,Common,"18","24,000 gp"
Final Rest,Common,"18","24,000 gp"
Fortification (Greater),Common,"18","24,000 gp"
Indestructible Shield,Rare,"18","24,000 gp"
Magic Armor (+3 Greater Resilient),Common,"18","24,000 gp"
Mask of Allure,Common,"18","24,000 gp"
Mercurial Mantle,Common,"18","24,000 gp"
Noqual Weapon (High-Grade),Rare,"18","24,000 gp (+2,400 gp per Bulk)"
Sage's Lash,Common,"18","24,000 gp"
Staff of Nature's Vengeance (Major),Common,"18","24,000 gp"
Staff of the Dreamlands (Major),Uncommon,"18","24,000 gp"
Titan's Grasp,Common,"18","24,000 gp"
Torag's Silver Anvil,Uncommon,"18","24,000 gp"
Wand of Crackling Lightning (8th-Level Spell),Common,"18","24,000 gp"
Wand of Noisome Acid (8th-Level Spell),Uncommon,"18","24,000 gp"
Wand of Slaying (8th-Level Spell),Common,"18","24,000 gp"
Wand of Teeming Ghosts (8th-Level Spell),Uncommon,"18","24,000 gp"
Wand of the Snowfields (7th-Level Spell),Common,"18","24,000 gp"
Wand of Widening (8th-Level Spell),Common,"18","24,000 gp"
Dragon's Blood Pudding (Major),Uncommon,"19","5,500 gp"
Ambrosia of Undying Hope,Rare,"19","6,200 gp"
Black Lotus Extract,Common,"19","6,500 gp"
Oblivion Essence,Uncommon,"19","6,500 gp"
10th-Level Scroll,Common,"19","8,000 gp"
Ablative Armor Plating (True),Uncommon,"19","8,000 gp"
Ablative Shield Plating (True),Uncommon,"19","8,000 gp"
Elixir of Life (True),Common,"19","8,000 gp"
Panacea Fruit,Rare,"19","8,000 gp"
Spellstrike Ammunition (Type IX),Common,"19","8,000 gp"
Aeon Stone (Lavender and Green Ellipsoid),Uncommon,"19","30,000 gp"
Luck Blade (Wishing),Rare,"19","30,000 gp"
Striking (Major),Common,"19","31,065 gp"
Adamantine Armor (High-Grade),Uncommon,"19","32,000 gp (+3,200 gp per Bulk)"
Crystal Ball (Obsidian),Uncommon,"19","32,000 gp"
Darkwood Armor (High-Grade),Uncommon,"19","32,000 gp (+3,200 gp per Bulk)"
Dragonhide Armor (High-Grade),Uncommon,"19","32,000 gp (+3,200 gp per Bulk)"
Mithral Armor (High-Grade),Uncommon,"19","32,000 gp (+3,200 gp per Bulk)"
